course1,course2,n_students
3033MFR602M20250,3033RIT804F20250,2
3033RIT804F20250,3033MFR602M20250,2
3033MFR602M20250,3033RIT829F20250,1
3033RIT829F20250,3033MFR602M20250,1
3033RIT804F20250,3033RIT829F20250,1
3033RIT829F20250,3033RIT804F20250,1
3031KLM201G20250,3031KLM217G20250,1
3031KLM217G20250,3031KLM201G20250,1
3031KLM201G20250,3031KLM404G20250,1
3031KLM404G20250,3031KLM201G20250,1
3031KLM201G20250,3034SAG413G20250,2
3034SAG413G20250,3031KLM201G20250,2
3031KLM217G20250,3031KLM404G20250,2
3031KLM404G20250,3031KLM217G20250,2
3031KLM217G20250,3034SAG413G20250,2
3034SAG413G20250,3031KLM217G20250,2
3031KLM404G20250,3034SAG413G20250,2
3034SAG413G20250,3031KLM404G20250,2
5051LVF201F20250,5051LVF442L20250,1
5051LVF442L20250,5051LVF201F20250,1
5051HBV202G20250,5051HBV401G20250,1
5051HBV401G20250,5051HBV202G20250,1
1011ÞJÓ439G20250,3033ABF224G20250,1
3033ABF224G20250,1011ÞJÓ439G20250,1
1011ÞJÓ439G20250,3033ABF601M20250,1
3033ABF601M20250,1011ÞJÓ439G20250,1
1011ÞJÓ439G20250,3033LIS606M20250,1
3033LIS606M20250,1011ÞJÓ439G20250,1
3033ABF224G20250,3033LIS606M20250,1
3033LIS606M20250,3033ABF224G20250,1
3033ABF601M20250,3033LIS606M20250,1
3033LIS606M20250,3033ABF601M20250,1
0000MET095F20250,1016SSM431L20250,1
1016SSM431L20250,0000MET095F20250,1
0000MET095F20250,1016VIÐ284F20250,1
1016VIÐ284F20250,0000MET095F20250,1
1016SSM431L20250,1016VIÐ284F20250,1
1016VIÐ284F20250,1016SSM431L20250,1
5051HBV401G20250,5051TÖL605M20250,5
5051TÖL605M20250,5051HBV401G20250,5
5051REI201G20250,5051TÖL605M20250,2
5051TÖL605M20250,5051REI201G20250,2
1011FÉL443G20250,1016VIÐ602G20250,2
1016VIÐ602G20250,1011FÉL443G20250,2
1014LÖG203F20250,1014LÖG239F20250,2
1014LÖG239F20250,1014LÖG203F20250,2
1014LÖG206F20250,1014LÖG239F20250,2
1014LÖG239F20250,1014LÖG206F20250,2
1014LÖG239F20250,1014LÖG291F20250,2
1014LÖG291F20250,1014LÖG239F20250,2
1016VIÐ033G20250,1016VIÐ406G20250,2
1016VIÐ406G20250,1016VIÐ033G20250,2
1016VIÐ033G20250,1016VIÐ416G20250,1
1016VIÐ416G20250,1016VIÐ033G20250,1
1016VIÐ033G20250,1016VIÐ609G20250,2
1016VIÐ609G20250,1016VIÐ033G20250,2
1016VIÐ265L20250,1016VIÐ609G20250,3
1016VIÐ609G20250,1016VIÐ265L20250,3
1011MAN201G20250,1011ÞJÓ205G20250,1
1011ÞJÓ205G20250,1011MAN201G20250,1
1011MAN203G20250,1011ÞJÓ205G20250,1
1011ÞJÓ205G20250,1011MAN203G20250,1
1011MAN204G20250,1011ÞJÓ205G20250,1
1011ÞJÓ205G20250,1011MAN204G20250,1
1011MAN601F20250,3033ÍSE009G20250,1
3033ÍSE009G20250,1011MAN601F20250,1
3033ÍSE009G20250,4043INT004F20250,1
4043INT004F20250,3033ÍSE009G20250,1
4044ÍET201M20250,4044ÍET404G20250,2
4044ÍET404G20250,4044ÍET201M20250,2
4044ÍET206F20250,4044ÍET404G20250,1
4044ÍET404G20250,4044ÍET206F20250,1
5052JAR202G20250,5053LAN203G20250,2
5053LAN203G20250,5052JAR202G20250,2
5052JAR202G20250,5053LAN219G20250,1
5053LAN219G20250,5052JAR202G20250,1
1016VIÐ263G20250,1016VIÐ604G20250,1
1016VIÐ604G20250,1016VIÐ263G20250,1
3031SPÆ201G20250,3031SPÆ202M20250,1
3031SPÆ202M20250,3031SPÆ201G20250,1
3031SPÆ202M20250,3031SPÆ205G20250,1
3031SPÆ205G20250,3031SPÆ202M20250,1
1016VIÐ291F20250,3034HSP571L20250,1
3034HSP571L20250,1016VIÐ291F20250,1
3034HSP261L20250,3034HSP410G20250,1
3034HSP410G20250,3034HSP261L20250,1
4044SFG201G20250,4044SFG203M20250,4
4044SFG203M20250,4044SFG201G20250,4
4044SFG201G20250,4044SNU201M20250,2
4044SNU201M20250,4044SFG201G20250,2
5051TÖL203G20250,5054RAF402G20250,3
5054RAF402G20250,5051TÖL203G20250,3
5054RAF201G20250,5054RAF402G20250,3
5054RAF402G20250,5054RAF201G20250,3
4042KME004F20250,4042LSS204F20250,3
4042LSS204F20250,4042KME004F20250,3
4044SFG205F20250,4044ÍET002F20250,2
4044ÍET002F20250,4044SFG205F20250,2
2023LÝÐ201M20250,5055STÆ442L20250,1
5055STÆ442L20250,2023LÝÐ201M20250,1
4041ÞRS003M20250,4043UME401L20250,1
4043UME401L20250,4041ÞRS003M20250,1
1012FRG408G20250,1015KYN415G20250,2
1015KYN415G20250,1012FRG408G20250,2
4044SNU012G20250,4044SNU014G20250,1
4044SNU014G20250,4044SNU012G20250,1
2023SJÚ302F20250,2023SJÚ401L20250,1
2023SJÚ401L20250,2023SJÚ302F20250,1
2023SJÚ302F20250,2023SJÚ402F20250,1
2023SJÚ402F20250,2023SJÚ302F20250,1
1012FRG405G20250,2025SÁL627G20250,2
2025SÁL627G20250,1012FRG405G20250,2
2025SÁL605G20250,2025SÁL627G20250,6
2025SÁL627G20250,2025SÁL605G20250,6
5051VÉL202G20250,5051VÉL406G20250,2
5051VÉL406G20250,5051VÉL202G20250,2
5051VÉL406G20250,5051VÉL601G20250,4
5051VÉL601G20250,5051VÉL406G20250,4
4044SFG005G20250,4044SNU206G20250,1
4044SNU206G20250,4044SFG005G20250,1
4044SFG009G20250,4044SNU204G20250,3
4044SNU204G20250,4044SFG009G20250,3
4044SFG009G20250,4044SNU206G20250,1
4044SNU206G20250,4044SFG009G20250,1
1015OSS204F20250,2021HJÚ259F20250,3
2021HJÚ259F20250,1015OSS204F20250,3
1011UPP222F20250,1015OSS202F20250,1
1015OSS202F20250,1011UPP222F20250,1
5056BYG201G20250,5056UMV201G20250,1
5056UMV201G20250,5056BYG201G20250,1
5056BYG202G20250,5056UMV201G20250,1
5056UMV201G20250,5056BYG202G20250,1
1016VIÐ402G20250,5055STÆ202G20250,1
5055STÆ202G20250,1016VIÐ402G20250,1
1016VIÐ402G20250,5055STÆ402G20250,1
5055STÆ402G20250,1016VIÐ402G20250,1
1016VIÐ402G20250,5055STÆ412G20250,1
5055STÆ412G20250,1016VIÐ402G20250,1
5055STÆ402G20250,5055STÆ405G20250,1
5055STÆ405G20250,5055STÆ402G20250,1
4042KME402G20250,4043UME202G20250,2
4043UME202G20250,4042KME402G20250,2
4043UME202G20250,4044SNU204G20250,2
4044SNU204G20250,4043UME202G20250,2
5051IÐN201G20250,5051TÖL403G20250,1
5051TÖL403G20250,5051IÐN201G20250,1
2023LÝÐ202F20250,2025SÁL233M20250,1
2025SÁL233M20250,2023LÝÐ202F20250,1
2023LÝÐ202F20250,2025SÁL628M20250,1
2025SÁL628M20250,2023LÝÐ202F20250,1
2023LÝÐ202F20250,3033AMV602F20250,1
3033AMV602F20250,2023LÝÐ202F20250,1
2025SÁL233M20250,2025SÁL628M20250,2
2025SÁL628M20250,2025SÁL233M20250,2
2025SÁL233M20250,3033AMV602F20250,1
3033AMV602F20250,2025SÁL233M20250,1
2025SÁL628M20250,3033AMV602F20250,1
3033AMV602F20250,2025SÁL628M20250,1
1016VIÐ406G20250,2025SÁL629G20250,1
2025SÁL629G20250,1016VIÐ406G20250,1
1016VIÐ416G20250,2025SÁL629G20250,1
2025SÁL629G20250,1016VIÐ416G20250,1
3031KÍN102G20250,3034SAG270G20250,1
3034SAG270G20250,3031KÍN102G20250,1
1011SAF603M20250,3034SAG711M20250,1
3034SAG711M20250,1011SAF603M20250,1
1011FÉL098F20250,1011MAN017F20250,1
1011MAN017F20250,1011FÉL098F20250,1
4042GKY201F20250,4043UME002F20250,1
4043UME002F20250,4042GKY201F20250,1
4042GKY401F20250,4043UME002F20250,1
4043UME002F20250,4042GKY401F20250,1
3033ABF841F20250,3033RIT804F20250,2
3033RIT804F20250,3033ABF841F20250,2
3033ABF841F20250,3033RIT817F20250,2
3033RIT817F20250,3033ABF841F20250,2
3033RIT804F20250,3033RIT817F20250,4
3033RIT817F20250,3033RIT804F20250,4
1016VIÐ402G20250,5051VÉL406G20250,2
5051VÉL406G20250,1016VIÐ402G20250,2
1016VIÐ402G20250,5051VÉL601G20250,3
5051VÉL601G20250,1016VIÐ402G20250,3
1016VIÐ402G20250,5051VÉL608G20250,3
5051VÉL608G20250,1016VIÐ402G20250,3
1016VIÐ402G20250,5051VÉL609G20250,3
5051VÉL609G20250,1016VIÐ402G20250,3
5051IÐN405G20250,5051VÉL608G20250,1
5051VÉL608G20250,5051IÐN405G20250,1
5051IÐN405G20250,5051VÉL609G20250,2
5051VÉL609G20250,5051IÐN405G20250,2
5051VÉL406G20250,5051VÉL608G20250,2
5051VÉL608G20250,5051VÉL406G20250,2
5051VÉL406G20250,5051VÉL609G20250,3
5051VÉL609G20250,5051VÉL406G20250,3
1015OSS204F20250,4043STM029F20250,2
4043STM029F20250,1015OSS204F20250,2
0000MET0AZG20250,2021HJÚ441L20250,1
2021HJÚ441L20250,0000MET0AZG20250,1
1015STJ201F20250,5053UAU213M20250,1
5053UAU213M20250,1015STJ201F20250,1
1015STJ201F20250,5053UAU246F20250,1
5053UAU246F20250,1015STJ201F20250,1
1015STJ201F20250,5053UAU260F20250,1
5053UAU260F20250,1015STJ201F20250,1
5053UAU213M20250,5053UAU246F20250,2
5053UAU246F20250,5053UAU213M20250,2
5053UAU213M20250,5053UAU260F20250,1
5053UAU260F20250,5053UAU213M20250,1
5053UAU246F20250,5053UAU260F20250,2
5053UAU260F20250,5053UAU246F20250,2
4041TÓS207G20250,4041TÓS261L20250,1
4041TÓS261L20250,4041TÓS207G20250,1
4041TÓS207G20250,4041TÓS409G20250,1
4041TÓS409G20250,4041TÓS207G20250,1
4041TÓS207G20250,4041TÓS601G20250,2
4041TÓS601G20250,4041TÓS207G20250,2
2025SÁL233M20250,2025SÁL616L20250,1
2025SÁL616L20250,2025SÁL233M20250,1
4041TÓS261L20250,4042LSS207G20250,2
4042LSS207G20250,4041TÓS261L20250,2
4041TÓS601G20250,4042LSS207G20250,2
4042LSS207G20250,4041TÓS601G20250,2
1012FRG204G20250,1012FRG408G20250,3
1012FRG408G20250,1012FRG204G20250,3
4041TÓS411G20250,4042LSS408G20250,1
4042LSS408G20250,4041TÓS411G20250,1
4041TÓS411G20250,4042LSS410G20250,1
4042LSS410G20250,4041TÓS411G20250,1
4041TÓS202G20250,4043UME404G20250,1
4043UME404G20250,4041TÓS202G20250,1
2021HJÚ0AFF20250,2021HJÚ259F20250,2
2021HJÚ259F20250,2021HJÚ0AFF20250,2
2025SÁL627G20250,3034HSP201G20250,1
3034HSP201G20250,2025SÁL627G20250,1
1011FÉL0A4F20250,4043UME206F20250,3
4043UME206F20250,1011FÉL0A4F20250,3
5053UAU215F20250,5056UMV561L20250,1
5056UMV561L20250,5053UAU215F20250,1
5051TÖL431L20250,5051TÖL608M20250,1
5051TÖL608M20250,5051TÖL431L20250,1
2022LYF127F20250,2023LÆK0AQF20250,2
2023LÆK0AQF20250,2022LYF127F20250,2
3033ÍSE406G20250,3033ÍSE509G20250,2
3033ÍSE509G20250,3033ÍSE406G20250,2
3033ÍSE406G20250,3033ÍSE601G20250,2
3033ÍSE601G20250,3033ÍSE406G20250,2
3033ÍSE406G20250,3033ÍSE603G20250,3
3033ÍSE603G20250,3033ÍSE406G20250,3
1011ÞJÓ205G20250,3034SAG437G20250,1
3034SAG437G20250,1011ÞJÓ205G20250,1
1011ÞJÓ437G20250,3034SAG437G20250,2
3034SAG437G20250,1011ÞJÓ437G20250,2
1011ÞJÓ450G20250,3034SAG437G20250,1
3034SAG437G20250,1011ÞJÓ450G20250,1
3033ÍSE009G20250,3034HSP048F20250,1
3034HSP048F20250,3033ÍSE009G20250,1
3033ÍSE009G20250,3034HSP444M20250,1
3034HSP444M20250,3033ÍSE009G20250,1
3033ÍSE009G20250,3034HSP445M20250,1
3034HSP445M20250,3033ÍSE009G20250,1
3033ÍSE009G20250,3034HSP806F20250,1
3034HSP806F20250,3033ÍSE009G20250,1
3033ÍSE009G20250,3034HSP810F20250,1
3034HSP810F20250,3033ÍSE009G20250,1
3034HSP048F20250,3034HSP444M20250,1
3034HSP444M20250,3034HSP048F20250,1
3034HSP048F20250,3034HSP445M20250,1
3034HSP445M20250,3034HSP048F20250,1
3034HSP444M20250,3034HSP806F20250,1
3034HSP806F20250,3034HSP444M20250,1
3034HSP444M20250,3034HSP810F20250,1
3034HSP810F20250,3034HSP444M20250,1
3034HSP445M20250,3034HSP806F20250,1
3034HSP806F20250,3034HSP445M20250,1
3034HSP445M20250,3034HSP810F20250,1
3034HSP810F20250,3034HSP445M20250,1
4041TÓS407G20250,4041ÞRS212G20250,3
4041ÞRS212G20250,4041TÓS407G20250,3
3031SPÆ004G20250,4043STM208F20250,1
4043STM208F20250,3031SPÆ004G20250,1
3031SPÆ004G20250,4043STM209F20250,1
4043STM209F20250,3031SPÆ004G20250,1
1014LÖG182F20250,1014LÖG209F20250,3
1014LÖG209F20250,1014LÖG182F20250,3
1014LÖG182F20250,1014LÖG240F20250,3
1014LÖG240F20250,1014LÖG182F20250,3
1011MAN507M20250,1011ÞJÓ203F20250,1
1011ÞJÓ203F20250,1011MAN507M20250,1
1011MAN601F20250,1011ÞJÓ203F20250,1
1011ÞJÓ203F20250,1011MAN601F20250,1
1011MAN081G20250,1011MAN201G20250,1
1011MAN201G20250,1011MAN081G20250,1
1011MAN081G20250,1011ÞJÓ448G20250,1
1011ÞJÓ448G20250,1011MAN081G20250,1
1011MAN201G20250,1011ÞJÓ448G20250,1
1011ÞJÓ448G20250,1011MAN201G20250,1
1011MAN204G20250,1011ÞJÓ448G20250,1
1011ÞJÓ448G20250,1011MAN204G20250,1
2025SÁL624G20250,3033AMV313G20250,2
3033AMV313G20250,2025SÁL624G20250,2
2025SÁL627G20250,3033AMV313G20250,1
3033AMV313G20250,2025SÁL627G20250,1
2025SÁL629G20250,3033AMV313G20250,1
3033AMV313G20250,2025SÁL629G20250,1
1011FÉL204G20250,1012FRG405G20250,2
1012FRG405G20250,1011FÉL204G20250,2
1011FÉL204G20250,1015KYN201G20250,1
1015KYN201G20250,1011FÉL204G20250,1
1011FÉL264G20250,1012FRG205G20250,1
1012FRG205G20250,1011FÉL264G20250,1
3031ENS201G20250,5051HBV403G20250,1
5051HBV403G20250,3031ENS201G20250,1
3031ENS201G20250,5051HBV601G20250,1
5051HBV601G20250,3031ENS201G20250,1
3031ENS201G20250,5051TÖL403G20250,1
5051TÖL403G20250,3031ENS201G20250,1
3031ENS201G20250,5051TÖL605M20250,1
5051TÖL605M20250,3031ENS201G20250,1
5053LAN622G20250,5053LÍF265L20250,4
5053LÍF265L20250,5053LAN622G20250,4
4043MVS213F20250,4043STM029F20250,1
4043STM029F20250,4043MVS213F20250,1
4043STM029F20250,4043STM212F20250,1
4043STM212F20250,4043STM029F20250,1
1013HAG201G20250,1016VIÐ416G20250,1
1016VIÐ416G20250,1013HAG201G20250,1
1011MAN081G20250,1011ÞJÓ439G20250,1
1011ÞJÓ439G20250,1011MAN081G20250,1
1011MAN329G20250,1011ÞJÓ439G20250,1
1011ÞJÓ439G20250,1011MAN329G20250,1
1011MAN403G20250,1011ÞJÓ439G20250,1
1011ÞJÓ439G20250,1011MAN403G20250,1
3033LIS201G20250,3033LIS610M20250,1
3033LIS610M20250,3033LIS201G20250,1
3033LIS243G20250,3033LIS610M20250,1
3033LIS610M20250,3033LIS243G20250,1
5051HBV401G20250,5055EÐL203G20250,1
5055EÐL203G20250,5051HBV401G20250,1
5051HBV401G20250,5055EÐLV01L20250,1
5055EÐLV01L20250,5051HBV401G20250,1
5054TÖV201G20250,5055EÐL203G20250,1
5055EÐL203G20250,5054TÖV201G20250,1
5054TÖV201G20250,5055EÐLV01L20250,1
5055EÐLV01L20250,5054TÖV201G20250,1
5055EÐL203G20250,5055EÐL616M20250,1
5055EÐL616M20250,5055EÐL203G20250,1
5055EÐL203G20250,5055EÐLV01L20250,1
5055EÐLV01L20250,5055EÐL203G20250,1
4041TÓS202G20250,4041TÓS409G20250,1
4041TÓS409G20250,4041TÓS202G20250,1
4041TÓS211G20250,4041TÓS409G20250,1
4041TÓS409G20250,4041TÓS211G20250,1
3034MIÐ201F20250,3034MIÐ441L20250,1
3034MIÐ441L20250,3034MIÐ201F20250,1
2022LYF409G20250,2022LYF616G20250,1
2022LYF616G20250,2022LYF409G20250,1
4042GKY401G20250,4044ÍET402G20250,1
4044ÍET402G20250,4042GKY401G20250,1
3031ENS203G20250,3033KVI423G20250,1
3033KVI423G20250,3031ENS203G20250,1
3031ENS455G20250,3033KVI423G20250,1
3033KVI423G20250,3031ENS455G20250,1
2025SÁL561L20250,2025SÁL628M20250,1
2025SÁL628M20250,2025SÁL561L20250,1
0000MET0AZG20250,1016VIÐ201G20250,2
1016VIÐ201G20250,0000MET0AZG20250,2
0000MET0AZG20250,1016VIÐ204G20250,1
1016VIÐ204G20250,0000MET0AZG20250,1
0000MET0AZG20250,1016VIÐ205G20250,2
1016VIÐ205G20250,0000MET0AZG20250,2
0000MET0AZG20250,1016VIÐ258G20250,2
1016VIÐ258G20250,0000MET0AZG20250,2
0000MET0AZG20250,1016VIÐ263G20250,2
1016VIÐ263G20250,0000MET0AZG20250,2
0000MET0AZG20250,1016VIÐ402G20250,2
1016VIÐ402G20250,0000MET0AZG20250,2
0000MET0AZG20250,1016VIÐ404G20250,2
1016VIÐ404G20250,0000MET0AZG20250,2
0000MET0AZG20250,1016VIÐ415G20250,2
1016VIÐ415G20250,0000MET0AZG20250,2
0000MET0AZG20250,1016VIÐ418G20250,1
1016VIÐ418G20250,0000MET0AZG20250,1
2023HVS202G20250,2023LEI403G20250,1
2023LEI403G20250,2023HVS202G20250,1
2023LEI204G20250,2023LEI403G20250,1
2023LEI403G20250,2023LEI204G20250,1
2023LEI205G20250,2023LEI403G20250,1
2023LEI403G20250,2023LEI205G20250,1
2023LEI206G20250,2023LEI403G20250,1
2023LEI403G20250,2023LEI206G20250,1
2023LEI208G20250,2023LEI403G20250,1
2023LEI403G20250,2023LEI208G20250,1
2022LYF223F20250,3034HSP806F20250,4
3034HSP806F20250,2022LYF223F20250,4
3034HSP806F20250,5051EVF202F20250,4
5051EVF202F20250,3034HSP806F20250,4
3034HSP806F20250,5053ILT201F20250,4
5053ILT201F20250,3034HSP806F20250,4
3034HSP806F20250,6061ILT202F20250,4
6061ILT202F20250,3034HSP806F20250,4
1011FÉL089F20250,6061LÝÐ441L20250,1
6061LÝÐ441L20250,1011FÉL089F20250,1
2025SÁL240F20250,6061LÝÐ441L20250,1
6061LÝÐ441L20250,2025SÁL240F20250,1
1016VIÐ204G20250,1016VIÐ293F20250,1
1016VIÐ293F20250,1016VIÐ204G20250,1
1016VIÐ204G20250,1016VIÐ294F20250,1
1016VIÐ294F20250,1016VIÐ204G20250,1
1016VIÐ204G20250,1016VIÐ295F20250,1
1016VIÐ295F20250,1016VIÐ204G20250,1
1016VIÐ204G20250,1016VIÐ296F20250,1
1016VIÐ296F20250,1016VIÐ204G20250,1
4043MVS212F20250,4043STM212F20250,3
4043STM212F20250,4043MVS212F20250,3
3031FRA021G20250,3031FRA203G20250,1
3031FRA203G20250,3031FRA021G20250,1
3031FRA021G20250,3031FRA214G20250,2
3031FRA214G20250,3031FRA021G20250,2
1015ASK055F20250,1015ASK441L20250,1
1015ASK441L20250,1015ASK055F20250,1
1011MAN442L20250,1016AVS001L20250,1
1016AVS001L20250,1011MAN442L20250,1
3031ÍTA115G20250,3031ÍTA249G20250,1
3031ÍTA249G20250,3031ÍTA115G20250,1
1013HAG031M20250,1013HAG409G20250,1
1013HAG409G20250,1013HAG031M20250,1
3032GFR326G20250,3032GFR414G20250,5
3032GFR414G20250,3032GFR326G20250,5
1015STJ241L20250,1016VIÐ406G20250,1
1016VIÐ406G20250,1015STJ241L20250,1
1015STJ601G20250,1016VIÐ406G20250,1
1016VIÐ406G20250,1015STJ601G20250,1
3031ENS202G20250,3031ENS213G20250,1
3031ENS213G20250,3031ENS202G20250,1
3031ENS203G20250,3031ENS213G20250,1
3031ENS213G20250,3031ENS203G20250,1
3031ENS204G20250,3031ENS213G20250,2
3031ENS213G20250,3031ENS204G20250,2
3031ENS205G20250,3031ENS213G20250,1
3031ENS213G20250,3031ENS205G20250,1
3031ENS213G20250,3031MOM202G20250,1
3031MOM202G20250,3031ENS213G20250,1
1011ÞJÓ437G20250,4044ÍET006G20250,1
4044ÍET006G20250,1011ÞJÓ437G20250,1
5054RAF201G20250,5054RAF401G20250,2
5054RAF401G20250,5054RAF201G20250,2
5054RAF201G20250,5054RAF403G20250,2
5054RAF403G20250,5054RAF201G20250,2
5054RAF201G20250,5054RAF405G20250,2
5054RAF405G20250,5054RAF201G20250,2
5054RAF201G20250,5054RAF406G20250,2
5054RAF406G20250,5054RAF201G20250,2
4042KME206F20250,4043MVS213F20250,1
4043MVS213F20250,4042KME206F20250,1
1012FRG406G20250,1012FRG605G20250,3
1012FRG605G20250,1012FRG406G20250,3
1012FRG205G20250,4041HÍT201G20250,1
4041HÍT201G20250,1012FRG205G20250,1
4041HÍT201G20250,5053LAN203G20250,1
5053LAN203G20250,4041HÍT201G20250,1
2024MON305G20250,2024MON603M20250,1
2024MON603M20250,2024MON305G20250,1
2024MON603M20250,5055EFN214G20250,1
5055EFN214G20250,2024MON603M20250,1
2024MON604M20250,5055EFN214G20250,2
5055EFN214G20250,2024MON604M20250,2
3034SAG261L20250,3034SAG319G20250,2
3034SAG319G20250,3034SAG261L20250,2
3034SAG261L20250,3034SAG437G20250,2
3034SAG437G20250,3034SAG261L20250,2
3034SAG319G20250,3034SAG711M20250,3
3034SAG711M20250,3034SAG319G20250,3
3034SAG437G20250,3034SAG711M20250,4
3034SAG711M20250,3034SAG437G20250,4
5051HBV403G20250,5051TÖL213M20250,1
5051TÖL213M20250,5051HBV403G20250,1
3033ÍSE009G20250,3033ÍSE053G20250,3
3033ÍSE053G20250,3033ÍSE009G20250,3
3033ÍSE009G20250,3033ÍSE055G20250,2
3033ÍSE055G20250,3033ÍSE009G20250,2
4042MEX020G20250,5052JAR420G20250,1
5052JAR420G20250,4042MEX020G20250,1
5052JAR420G20250,5053LÍF201M20250,1
5053LÍF201M20250,5052JAR420G20250,1
5052JAR420G20250,5053UAU213M20250,1
5053UAU213M20250,5052JAR420G20250,1
5052JAR420G20250,5053UAU214M20250,1
5053UAU214M20250,5052JAR420G20250,1
2023LÆK071F20250,2023LÆK565L20250,1
2023LÆK565L20250,2023LÆK071F20250,1
2023LÆK092F20250,2023LÆK565L20250,1
2023LÆK565L20250,2023LÆK092F20250,1
2023LÆK441L20250,2023LÆK565L20250,2
2023LÆK565L20250,2023LÆK441L20250,2
3033ÍSE007G20250,4043INT261L20250,1
4043INT261L20250,3033ÍSE007G20250,1
3033ÍSE009G20250,4043INT261L20250,1
4043INT261L20250,3033ÍSE009G20250,1
3033ÍSE031G20250,4043INT261L20250,1
4043INT261L20250,3033ÍSE031G20250,1
3033ÍSE033G20250,4043INT261L20250,1
4043INT261L20250,3033ÍSE033G20250,1
1015OSS204F20250,1015OSS401F20250,2
1015OSS401F20250,1015OSS204F20250,2
1012FRG405G20250,2025SÁL414G20250,1
2025SÁL414G20250,1012FRG405G20250,1
1012FRG405G20250,2025SÁL628M20250,1
2025SÁL628M20250,1012FRG405G20250,1
2025SÁL414G20250,2025SÁL628M20250,2
2025SÁL628M20250,2025SÁL414G20250,2
2025SÁL605G20250,2025SÁL628M20250,2
2025SÁL628M20250,2025SÁL605G20250,2
3031ENS213G20250,3031HIN202G20250,1
3031HIN202G20250,3031ENS213G20250,1
3031ÞÝS203G20250,3031ÞÝS241L20250,1
3031ÞÝS241L20250,3031ÞÝS203G20250,1
3031ÞÝS203G20250,3031ÞÝS412G20250,1
3031ÞÝS412G20250,3031ÞÝS203G20250,1
3031ÞÝS203G20250,3031ÞÝS414G20250,1
3031ÞÝS414G20250,3031ÞÝS203G20250,1
3031ÞÝS203G20250,3031ÞÝS426G20250,1
3031ÞÝS426G20250,3031ÞÝS203G20250,1
3031ÞÝS203G20250,3031ÞÝS808M20250,1
3031ÞÝS808M20250,3031ÞÝS203G20250,1
3031ÞÝS241L20250,3031ÞÝS408G20250,2
3031ÞÝS408G20250,3031ÞÝS241L20250,2
3031ÞÝS241L20250,3031ÞÝS412G20250,2
3031ÞÝS412G20250,3031ÞÝS241L20250,2
3031ÞÝS241L20250,3031ÞÝS414G20250,2
3031ÞÝS414G20250,3031ÞÝS241L20250,2
3031ÞÝS241L20250,3031ÞÝS417G20250,2
3031ÞÝS417G20250,3031ÞÝS241L20250,2
3031ÞÝS241L20250,3031ÞÝS426G20250,2
3031ÞÝS426G20250,3031ÞÝS241L20250,2
3031ÞÝS241L20250,3031ÞÝS808M20250,2
3031ÞÝS808M20250,3031ÞÝS241L20250,2
3031ÞÝS408G20250,3031ÞÝS414G20250,1
3031ÞÝS414G20250,3031ÞÝS408G20250,1
3031ÞÝS408G20250,3031ÞÝS417G20250,1
3031ÞÝS417G20250,3031ÞÝS408G20250,1
3031ÞÝS408G20250,3031ÞÝS808M20250,1
3031ÞÝS808M20250,3031ÞÝS408G20250,1
3031ÞÝS412G20250,3031ÞÝS414G20250,1
3031ÞÝS414G20250,3031ÞÝS412G20250,1
3031ÞÝS412G20250,3031ÞÝS417G20250,1
3031ÞÝS417G20250,3031ÞÝS412G20250,1
3031ÞÝS412G20250,3031ÞÝS808M20250,1
3031ÞÝS808M20250,3031ÞÝS412G20250,1
3031ÞÝS414G20250,3031ÞÝS417G20250,2
3031ÞÝS417G20250,3031ÞÝS414G20250,2
3031ÞÝS414G20250,3031ÞÝS426G20250,1
3031ÞÝS426G20250,3031ÞÝS414G20250,1
3031ÞÝS414G20250,3031ÞÝS808M20250,2
3031ÞÝS808M20250,3031ÞÝS414G20250,2
3031ÞÝS417G20250,3031ÞÝS426G20250,1
3031ÞÝS426G20250,3031ÞÝS417G20250,1
3031ÞÝS426G20250,3031ÞÝS808M20250,1
3031ÞÝS808M20250,3031ÞÝS426G20250,1
1012FRG202G20250,1015KYN201G20250,1
1015KYN201G20250,1012FRG202G20250,1
1012FRG204G20250,1015KYN201G20250,1
1015KYN201G20250,1012FRG204G20250,1
3033ABF210G20250,3033RIT801F20250,1
3033RIT801F20250,3033ABF210G20250,1
3033ABF438G20250,3033RIT801F20250,1
3033RIT801F20250,3033ABF438G20250,1
4044SFG206F20250,4044ÍET206F20250,1
4044ÍET206F20250,4044SFG206F20250,1
1013HAG231F20250,1016VIÐ285F20250,1
1016VIÐ285F20250,1013HAG231F20250,1
1013HAG231F20250,1016VIÐ403M20250,1
1016VIÐ403M20250,1013HAG231F20250,1
1016VIÐ278F20250,1016VIÐ403M20250,1
1016VIÐ403M20250,1016VIÐ278F20250,1
1016VIÐ285F20250,1016VIÐ403M20250,1
1016VIÐ403M20250,1016VIÐ285F20250,1
1016VIÐ275F20250,1016VIÐ278F20250,5
1016VIÐ278F20250,1016VIÐ275F20250,5
1016VIÐ265L20250,1016VIÐ604M20250,2
1016VIÐ604M20250,1016VIÐ265L20250,2
1016VIÐ404G20250,1016VIÐ604M20250,1
1016VIÐ604M20250,1016VIÐ404G20250,1
1014LÖG228F20250,1014LÖG261L20250,1
1014LÖG261L20250,1014LÖG228F20250,1
1014LÖG228F20250,1014LÖG403G20250,1
1014LÖG403G20250,1014LÖG228F20250,1
3031ÞÝS004G20250,3034HSP571L20250,1
